Score	CPUt	H_en	H_EN	H_wg	H_IWG	H_EWG	H_ptc	H_PTC	H_ci	H_CI	H_hh	H_HH	H_PH	kappa_WGen	kappa_CNen	kappa_CNwg	kappa_CIwg	kappa_WGwg	kappa_CNptc	kappa_CIptc	kappa_Bci	kappa_ENci	kappa_ENhh	kappa_CNhh	kappa_PTCCI	kappa_PTCHH	nu_CNen	nu_CNwg	nu_CIwg	nu_WGwg	nu_WGen	nu_CNptc	nu_CIptc	nu_Bci	nu_ENci	nu_ENhh	nu_CNhh	nu_PTCCI	alpha_CIwg	alpha_WGwg	r_ExoWG	r_EndoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	C_CI	PTC_0	HH_0
0.0298929	913.099	23.2976	68.1983	9.73962	93.8739	64.6567	17.555	83.3487	93.1441	46.0195	17.1932	95.3318	77.6729	0.044086	0.00106102	0.00461127	0.0131814	0.106456	0.613227	0.00225179	0.00418377	0.276659	0.0130855	0.00161038	0.00895064	0.125362	4.57827	5.46797	1.95227	6.82626	6.41035	1.09039	5.67133	6.38795	7.84669	1.69093	2.12126	8.65393	3.89135	4.21515	0.00367663	0.0610813	0.00132789	0.584423	0.00175817	0.0015715	0.027035	254.115	68.3149
0.0300746	205.33	81.711	13.3078	89.3481	49.0447	27.5244	42.7208	38.3775	35.7155	89.1181	39.9873	45.1143	89.7319	0.0552125	0.00317971	0.00281266	0.459844	0.0844918	0.0857063	0.00134083	0.082905	0.366923	0.00480886	0.824159	0.00120203	0.162907	3.71253	6.45389	8.74294	3.62208	5.83089	6.86848	4.94734	4.12123	8.07877	3.34581	9.20504	6.3841	1.81705	4.07686	0.0422394	0.00495426	0.00462514	0.00513394	0.0563775	0.0487406	0.0661674	596.454	48.6887
0.0301059	492.336	54.8429	11.865	9.88063	47.9037	48.7301	84.5775	16.5603	95.1342	98.7583	96.0768	86.1281	48.047	0.0403984	0.00110839	0.00340799	0.429892	0.154298	0.00133114	0.00487761	0.626967	0.0485488	0.0450145	0.0256737	0.00379717	0.00550572	6.11227	9.71672	5.20297	5.25716	6.75318	5.56539	1.15253	4.01808	3.9245	7.00598	6.35082	8.3388	2.56902	4.18687	0.00344557	0.00135821	0.0603573	0.00118066	0.829038	0.100191	0.768354	4.04579	450.806
0.0302205	1288.91	64.4968	66.4208	21.4546	16.2641	15.4526	10.8201	81.6174	74.0457	93.0707	62.5015	89.4782	46.3978	0.0038319	0.00524957	0.0139442	0.205362	0.0345606	0.400547	0.842172	0.221181	0.161586	0.119567	0.00249839	0.0753252	0.541631	3.8314	8.3539	3.53282	9.22799	1.46617	8.14086	1.00097	6.80753	4.3853	9.12016	2.72836	4.94419	1.32897	4.10452	0.338251	0.0205613	0.00537036	0.0721944	0.00712546	0.00568112	0.234103	3.3551	10.5486
0.0303362	1181.95	21.6319	12.3675	65.3244	59.4835	18.9092	86.3092	84.9737	48.9612	52.1859	48.9102	36.3179	98.3545	0.249318	0.0372853	0.00178362	0.0238969	0.392972	0.116984	0.0173006	0.0303351	0.350709	0.00310185	0.0089857	0.064949	0.0149681	3.58728	6.01784	8.82607	7.7571	9.63875	8.24945	1.50022	1.25244	8.5319	4.80889	4.51532	6.9362	1.02748	3.95749	0.00100104	0.0346122	0.0513834	0.317712	0.0950538	0.202298	0.001709	236.226	23.6789
0.030353	518.18	17.8986	65.789	47.1505	83.4287	41.0666	33.8775	30.3974	86.8665	20.0186	7.47662	51.8575	43.5392	0.137773	0.230793	0.0118484	0.00112644	0.481033	0.275469	0.389021	0.80539	0.429602	0.402561	0.00441495	0.00430126	0.441638	7.95923	8.95519	4.78843	8.19019	6.12033	3.78589	4.40342	5.10094	2.88904	2.90908	7.12854	3.31272	2.78184	5.05411	0.00107681	0.0924546	0.0079115	0.0163202	0.0248755	0.532561	0.29131	889.789	15.7112
0.030377	1480.19	21.6083	80.3547	75.763	61.9416	58.4579	78.5983	46.2015	34.5539	8.23576	26.42	81.7632	92.5323	0.0531515	0.00141326	0.00811006	0.00131347	0.0430977	0.0130351	0.00158953	0.0337294	0.0391489	0.356716	0.0501051	0.169541	0.866529	6.83743	9.65729	2.11429	7.9854	6.44551	2.11406	9.37732	1.88861	8.15614	6.36046	1.68175	9.87223	1.13014	3.91846	0.16126	0.033882	0.00120656	0.00167498	0.051455	0.0026715	0.00920328	57.7116	7.54911
0.0304652	612.776	56.5222	37.0306	98.2316	87.9093	30.2786	91.2034	5.59719	25.9815	70.8396	83.6568	77.2346	54.4083	0.0248715	0.0101186	0.091011	0.0854748	0.12202	0.281186	0.00171635	0.020314	0.00222593	0.00647528	0.00762151	0.119962	0.132261	3.94261	6.04411	2.93621	6.31991	2.81379	6.34258	8.41145	2.07753	6.44178	6.4968	9.97928	9.65099	2.40875	3.86554	0.00145001	0.0263834	0.00620751	0.0234549	0.00408403	0.0224517	0.142231	34.8013	1.13738
0.0304661	761.214	50.5476	11.4921	88.2006	75.2735	10.2709	75.8763	46.4548	27.928	98.6785	97.0276	10.0419	91.8405	0.0149511	0.0126291	0.0446601	0.726385	0.0136574	0.610709	0.00108878	0.309634	0.0288112	0.513934	0.0669712	0.175847	0.308222	8.74633	5.32027	7.90829	9.95685	3.28697	2.47407	7.57856	3.34624	5.58012	8.34897	8.04003	5.06329	5.09405	3.98257	0.817489	0.0595163	0.00353722	0.203907	0.00826446	0.424451	0.0414096	811.833	6.71768
0.0305362	832.498	23.8798	23.4233	43.5853	37.567	96.1632	47.3249	41.772	28.5856	16.1817	43.3964	89.9217	70.627	0.00667043	0.0109458	0.0101891	0.029953	0.42651	0.343853	0.0390944	0.0694301	0.0364382	0.00909359	0.109907	0.50706	0.0436778	5.33382	6.05837	4.78942	8.51108	7.30431	3.15041	2.7249	3.79299	2.36773	2.29073	9.62001	1.18453	5.7976	3.92508	0.00303106	0.00322748	0.594169	0.0468537	0.00995101	0.176495	0.0302177	4.65445	221.426
0.0305396	145.938	97.2888	64.9773	33.9757	64.3885	12.3931	82.2414	97.5896	13.517	25.2729	67.7503	90.2985	65.609	0.115617	0.0527616	0.0167073	0.0192319	0.134225	0.0990174	0.112592	0.00109349	0.0150891	0.173633	0.00106274	0.00442072	0.0128112	3.87986	7.43748	6.41055	6.36257	4.59322	3.03841	4.7202	2.62086	3.94409	6.39121	8.04911	7.82647	9.57085	4.13406	0.00102052	0.00134875	0.00124184	0.276249	0.82926	0.121108	0.0335325	5.64651	42.7084
0.0305516	1167.07	58.0429	6.42402	66.8923	5.34258	61.2859	87.5836	7.05939	11.5511	51.9056	25.0248	66.3012	53.9069	0.0209067	0.00251294	0.00461557	0.559074	0.0128811	0.813972	0.00100858	0.137476	0.0309101	0.104971	0.00141431	0.00759246	0.00262298	7.60656	1.01595	4.70126	7.28046	4.95247	1.22109	8.42108	8.03263	2.07763	4.7364	3.35392	7.0751	6.28752	3.84351	0.00770264	0.00687251	0.00306688	0.14736	0.00153542	0.659042	0.041917	11.4446	1.60239
0.0305994	1221.61	91.2832	28.8002	11.536	26.0959	32.1544	51.4328	37.8249	19.674	32.5987	49.9609	77.8961	59.1558	0.231488	0.00818831	0.00450617	0.450526	0.102724	0.00809062	0.0188958	0.0212473	0.0204548	0.335125	0.0137955	0.00308306	0.129761	8.20544	2.05089	7.78298	9.23616	6.3811	4.69539	7.09178	6.63549	1.81161	1.81847	6.92599	9.30469	1.00452	8.21441	0.00116663	0.0735411	0.00158206	0.656586	0.467248	0.131382	0.0239111	9.78782	10.7505
0.0306046	472.176	19.3399	55.6409	88.0339	29.0201	79.8805	20.8431	6.61714	75.5459	42.1878	93.9197	64.4019	86.9016	0.263694	0.034124	0.0174515	0.0017286	0.291053	0.0134797	0.00150978	0.594041	0.00126305	0.263783	0.0138801	0.160584	0.00114121	4.61368	3.81263	7.71724	3.41238	7.56137	1.79833	6.17787	6.69777	8.82415	1.74871	9.74543	9.88599	2.05035	5.48218	0.00514328	0.0714345	0.00530433	0.0198701	0.112541	0.00887657	0.0984212	19.8502	222.564
0.0306054	208.59	82.7212	14.8381	57.9048	94.0624	83.9123	95.5709	6.45865	79.8928	50.9978	45.4365	33.794	64.3183	0.00905013	0.00379643	0.0524478	0.270812	0.551826	0.561718	0.117454	0.00249114	0.00212066	0.177186	0.0301516	0.356545	0.144058	5.1163	7.5806	8.29761	6.84532	2.95493	1.34609	9.54894	6.71228	2.1273	3.00081	7.81386	6.41189	4.64966	4.12318	0.00155601	0.91409	0.00279858	0.391505	0.0874686	0.00524345	0.131969	2.06097	132.579
0.0306926	1571.13	83.6752	78.7245	75.0198	34.1295	62.6005	98.6086	63.751	7.97883	79.3151	11.2039	28.9574	47.2948	0.368091	0.0101562	0.00482854	0.24044	0.131837	0.00500655	0.0267943	0.00713183	0.00429229	0.00195265	0.0077706	0.570531	0.040746	1.6038	8.6602	2.65266	8.89352	9.58148	1.2897	3.90329	7.48871	3.33813	6.66719	1.7259	2.3396	2.8862	3.79306	0.00844489	0.00237428	0.142049	0.139281	0.570622	0.00127047	0.166481	14.3799	3.03527
0.0307109	72.6309	84.394	90.2005	96.2331	23.2023	23.5055	23.8535	72.0855	7.79275	90.0549	28.8059	30.3026	97.3272	0.0884806	0.0224964	0.0244944	0.022434	0.410757	0.578077	0.00322885	0.872017	0.0203484	0.64822	0.0806723	0.82942	0.0646738	6.90859	5.83037	5.22597	4.91665	7.06945	9.98964	6.93041	3.40129	3.01565	4.67891	5.45094	2.23344	2.19059	9.48457	0.0367282	0.00156291	0.0377966	0.105948	0.163094	0.0357889	0.0150182	57.6321	5.57929
0.0308155	936.06	13.3858	62.9318	86.8188	88.5285	40.785	7.51558	70.5648	21.9873	43.559	88.8937	36.3698	87.2538	0.0758022	0.00132117	0.0214081	0.354332	0.0782593	0.0216162	0.015435	0.0407136	0.0016838	0.024026	0.00282837	0.545128	0.0100225	4.62647	6.72781	4.4687	6.28927	2.84236	3.06257	8.53252	7.55021	9.24507	3.05859	8.57694	5.84067	3.56878	4.23982	0.00154769	0.00432574	0.0123449	0.0120055	0.0479318	0.0311617	0.263195	359.417	2.93492
0.0308728	1516.71	33.842	95.5234	31.6893	48.4406	79.0455	74.4511	91.7931	46.5439	52.048	41.8974	67.3437	69.765	0.00196079	0.00303928	0.0311755	0.0174508	0.0594552	0.182062	0.394105	0.00305992	0.115646	0.00557423	0.384481	0.133629	0.00490489	3.93167	6.80296	7.45191	8.98732	6.48005	4.54136	7.77594	8.31159	3.94617	8.38152	6.89074	7.41109	4.44821	9.76099	0.400684	0.0113005	0.0233027	0.00694398	0.258412	0.0743013	0.23632	32.3247	325.794
0.0309593	971.748	68.8251	95.3027	80.3585	22.963	20.3607	12.0371	56.5795	61.9239	56.6611	63.8474	48.4466	5.5654	0.066991	0.0422958	0.146886	0.00745147	0.362266	0.0223108	0.00102941	0.0721181	0.0804057	0.00182139	0.0179973	0.0011959	0.176561	5.57544	7.0132	7.49485	3.48926	9.44458	1.24825	3.88155	5.34668	8.96393	1.59478	1.07736	9.41996	3.21133	3.8958	0.00103887	0.0099874	0.0107846	0.0153023	0.0340649	0.0713069	0.0922272	5.81184	8.67085
0.0309979	1308.52	35.7351	85.7297	93.0394	71.0541	88.8234	54.5522	21.1912	33.0665	73.8002	83.5768	70.3203	42.0738	0.0117242	0.00315362	0.00219527	0.0571261	0.636745	0.0116203	0.116976	0.0200958	0.0115827	0.00108529	0.00383516	0.00569952	0.164063	9.38665	8.18329	2.58633	1.92993	4.15597	4.76075	4.1745	7.31596	5.13642	5.92664	6.05007	9.7771	5.83493	5.36714	0.00729596	0.678791	0.0109195	0.00473404	0.0155262	0.0218228	0.00973365	23.9971	6.05518
0.031006	1194.47	65.9193	39.3237	94.265	30.0175	56.1536	98.8627	65.8446	13.2916	81.1904	81.689	5.15937	53.2843	0.357459	0.0135236	0.00110976	0.00127066	0.102605	0.125563	0.397497	0.0302464	0.00455123	0.127486	0.00279579	0.00131256	0.04194	7.30307	8.28398	1.55372	6.16136	7.5311	4.51952	3.84057	2.78932	9.67212	1.50997	5.85309	9.58558	1.14099	4.19602	0.00291705	0.00287154	0.00380688	0.0612571	0.983854	0.625417	0.310046	535.264	158.61
0.031012	881.195	63.9877	78.2571	42.3081	85.9169	19.2987	22.7343	76.5641	37.5137	58.6274	21.8911	17.8239	46.1526	0.00195366	0.0344004	0.00429577	0.00327157	0.0214306	0.660761	0.00745977	0.056867	0.0272483	0.00136686	0.258117	0.00404043	0.952024	5.60429	2.81353	7.17846	7.45778	3.28475	3.057	4.04297	5.25715	8.56998	7.66442	8.46964	6.22091	2.33024	3.70879	0.0204241	0.013182	0.00101992	0.029782	0.0641443	0.0415683	0.733211	529.14	9.37868
0.0310154	1089.04	69.0894	28.8513	7.25689	24.7488	61.695	57.1038	22.3588	65.0752	12.901	53.3527	65.8487	60.6433	0.00969414	0.00225502	0.00515978	0.0152899	0.061665	0.0506548	0.00103609	0.413942	0.00274767	0.237557	0.569722	0.536734	0.0411156	3.91831	7.40035	8.19789	9.73819	8.15637	2.69562	6.56237	9.34786	6.34743	2.96539	6.85034	1.44343	6.53373	3.86594	0.510496	0.0536201	0.0104002	0.0714633	0.0205766	0.00245813	0.0060391	17.3666	326.004
0.0310182	1292.32	64.3698	57.7766	51.4489	39.6983	8.87187	45.4655	62.7562	31.1672	32.8151	23.6171	44.7087	71.8133	0.0146503	0.0163381	0.00567645	0.00453332	0.0326807	0.108146	0.71575	0.38587	0.0805232	0.00186345	0.0203193	0.036412	0.00144979	3.06891	5.67043	2.48115	5.52344	3.39332	6.98822	5.27247	4.68035	5.00086	9.73446	5.37288	8.85295	3.40325	3.69299	0.00373806	0.00243147	0.0328935	0.0015542	0.00611552	0.990588	0.0241999	33.5363	5.86534
0.0310477	653.566	31.7055	29.9964	38.4655	80.0247	80.0549	25.9707	40.0252	85.8669	34.4459	60.9341	88.6916	63.9556	0.00554388	0.00276067	0.00604567	0.0127695	0.275855	0.688004	0.00282945	0.988146	0.0039468	0.0143313	0.255496	0.0733338	0.00167881	9.0882	4.0452	2.20889	7.51785	8.40536	2.30323	5.25038	2.57234	4.10456	7.15857	9.64985	5.03697	2.99415	4.48394	0.00137815	0.00180016	0.127701	0.179243	0.272209	0.390114	0.0023601	49.0639	126.666
0.0311024	165.06	77.6054	47.3962	87.8369	31.7585	78.0224	20.5114	33.892	64.2149	85.7463	21.1085	97.0241	42.4277	0.0916325	0.0281938	0.00409993	0.383095	0.0376089	0.603188	0.00603744	0.00422967	0.00936217	0.524911	0.0115734	0.00582031	0.52383	7.20223	3.31404	8.34881	5.96045	5.7348	6.71243	4.17778	1.34842	7.18762	4.30177	9.05248	4.1124	1.84178	4.28339	0.0294477	0.0197737	0.00109398	0.135515	0.0455439	0.0269805	0.00100324	89.5679	982.967
0.0311052	892.158	28.401	47.1219	24.1755	77.3213	41.4074	97.4555	63.7264	49.2276	46.0814	33.0767	97.5185	54.8478	0.200002	0.0136582	0.00298641	0.0127739	0.503497	0.255459	0.419641	0.0752876	0.0141605	0.491616	0.00279222	0.00198732	0.003682	2.20374	9.79158	6.69662	2.65418	5.39831	8.97841	9.31797	3.63402	8.89165	2.78829	6.58951	9.16102	9.99061	8.1368	0.00268452	0.0151526	0.00910592	0.00755039	0.00150719	0.00563153	0.0203251	99.5011	639.811
0.0311284	1279.42	23.7949	30.5758	25.4189	98.9737	90.4349	37.3041	53.7762	86.0362	70.5141	68.1287	30.1661	17.0717	0.0403423	0.0195171	0.00159628	0.00517691	0.156307	0.379642	0.374499	0.00200593	0.00499301	0.691732	0.214609	0.0505223	0.00237408	3.64306	5.56811	4.10484	9.7075	4.62932	3.72786	3.32695	5.49563	7.30081	5.18255	8.38511	3.65244	2.71175	7.94585	0.0173107	0.00238726	0.00328419	0.48269	0.159534	0.00925636	0.00133299	526.983	10.1097
0.0311388	794.964	6.29455	94.1066	95.7299	9.14431	8.20897	42.3212	92.2139	68.6849	99.6753	72.9002	9.69007	23.9924	0.022237	0.0173136	0.00109798	0.0102731	0.00546502	0.052059	0.761824	0.185676	0.00988176	0.114518	0.580633	0.00129095	0.0471341	8.20238	3.5246	6.46203	3.36232	4.69113	6.024	2.18866	9.82258	2.34284	2.84231	1.08141	6.53223	1.03528	3.5417	0.00223699	0.00307936	0.00101578	0.102219	0.0268331	0.00223442	0.00531145	516.233	1.32164
0.031168	786.883	60.9466	26.1452	60.2447	13.5039	72.2822	29.1373	91.2357	58.0298	71.2021	8.37147	38.2646	23.8419	0.458153	0.0046002	0.0010021	0.406541	0.517431	0.843048	0.0229542	0.361355	0.0227427	0.028294	0.0910288	0.336713	0.627148	9.10691	9.20161	2.68875	6.54462	7.22356	4.82429	7.98047	3.46872	8.87087	8.24326	2.08724	2.45414	8.61055	4.29613	0.00944013	0.00856352	0.0271354	0.971246	0.102188	0.00156261	0.094288	4.67264	2.21091
0.0312038	794.19	93.3308	67.7147	76.9146	46.5438	9.81046	43.3787	8.02227	97.5662	52.0651	42.3044	98.8787	9.60969	0.282093	0.00147722	0.0118416	0.85469	0.0720737	0.0200272	0.00416982	0.163427	0.00259403	0.010075	0.0187808	0.0876134	0.015536	8.60474	7.18995	1.92667	7.12372	8.83771	4.45029	2.33595	3.18293	6.72575	2.65944	5.4385	9.37681	1.5139	3.59438	0.0328953	0.00158336	0.340548	0.00235799	0.00225235	0.322115	0.129631	13.4826	1.51184
0.031309	75.0392	99.0642	47.5039	58.8144	90.1056	42.3449	50.7059	29.5048	23.9434	45.4036	62.6479	93.6334	61.31	0.152129	0.00291768	0.00144853	0.864004	0.277939	0.0701523	0.223224	0.021274	0.0408406	0.0336796	0.0012223	0.569131	0.39682	6.21293	2.20802	7.82972	3.73624	6.54291	7.31709	2.54589	7.10639	9.25157	1.98603	3.56158	4.43617	1.0237	3.72983	0.00221882	0.00438517	0.0166499	0.0288966	0.0211386	0.00144845	0.0106916	3.91452	19.5991
0.0313174	1209.85	87.0893	9.4875	19.6504	31.6316	74.4565	96.613	20.6258	83.3255	32.9646	31.2653	38.4239	46.4782	0.368782	0.00278444	0.00737237	0.989497	0.0278088	0.0131846	0.00281947	0.0230294	0.0111137	0.0242154	0.0134496	0.0384773	0.00747951	1.8045	7.89056	6.47138	5.03968	4.22879	6.51449	9.4659	8.23469	3.38433	2.0967	1.93221	7.01553	2.94789	3.84925	0.434253	0.0213553	0.00139591	0.586938	0.0672799	0.183281	0.00514682	1.76526	1.28813
0.0313539	806.323	51.1087	48.8355	96.9517	24.2365	69.331	32.8393	69.6825	68.4845	93.0389	68.3838	84.4299	46.2854	0.0018643	0.00167932	0.00747058	0.0189142	0.526388	0.0696935	0.965292	0.881389	0.149493	0.00398528	0.0173762	0.046873	0.00157007	2.46011	5.02091	4.4059	8.24908	3.26259	9.50883	6.23141	5.55708	8.52254	8.54969	8.31188	8.59307	8.32594	3.58867	0.00808833	0.467023	0.159122	0.416333	0.00312555	0.0701335	0.302835	192.517	24.869
0.0314592	1226.28	11.4615	51.3833	13.3083	50.5185	48.3207	41.3446	57.5802	29.6949	22.7029	10.9637	48.0496	79.8441	0.109722	0.00216216	0.00466137	0.0142644	0.0472867	0.893127	0.0185448	0.0165987	0.0331852	0.00156671	0.00169743	0.0198797	0.0071053	3.12194	7.9161	7.67144	8.8567	7.52159	6.01912	3.56495	6.34053	1.75562	6.87371	9.35296	4.9415	2.40959	3.53577	0.0451091	0.00141504	0.73149	0.0419534	0.0974537	0.891812	0.548045	18.7581	11.5643
0.0314615	627.289	34.1649	5.28276	99.9894	81.9774	87.1703	28.5197	29.3076	69.1319	80.7103	16.0633	76.5203	69.8581	0.00229448	0.00770282	0.0102419	0.0379142	0.543327	0.00476805	0.00142835	0.00658833	0.00429151	0.0570839	0.674443	0.00556372	0.0195594	6.0444	9.83635	3.84977	2.51826	4.13902	2.27196	6.50153	7.56963	9.78693	7.91908	8.62067	9.50463	6.56041	4.57241	0.00262345	0.0264836	0.0048558	0.0194937	0.753344	0.00140595	0.0193584	81.7416	53.0057
0.0315353	1308.1	35.1851	67.5612	13.2102	33.3287	56.5803	78.0362	35.6102	90.9878	78.3387	13.5129	92.5021	64.4469	0.0567732	0.0864629	0.00552928	0.623498	0.0100305	0.900848	0.199905	0.0404788	0.0475478	0.0451597	0.0308397	0.0960224	0.00350772	8.17972	8.29573	2.27945	4.80951	6.7787	9.05894	4.98841	6.06708	6.15797	6.93979	5.03343	5.98889	3.01862	3.51077	0.110027	0.00227065	0.001656	0.0151689	0.214177	0.0209266	0.297044	47.0508	664.245
0.0316228	1100.89	19.6759	91.2734	45.7163	9.06684	16.2314	17.6597	41.4255	26.1843	10.5764	85.555	14.5214	64.9241	0.0343757	0.00950819	0.00136765	0.0102421	0.0438693	0.0226629	0.161495	0.130123	0.00683066	0.00168372	0.0019237	0.00274077	0.0244607	2.14186	7.99325	6.8697	7.00325	4.87622	8.20947	8.00627	7.93203	1.53767	4.98191	8.38566	8.39345	2.21631	3.50243	0.0188479	0.905895	0.00177569	0.0932729	0.00770944	0.0110239	0.0809872	148.716	101.996
0.0317321	1153.98	50.028	93.8277	12.4406	25.8395	57.7028	96.5811	33.7723	54.3306	36.2891	56.7458	26.9527	64.5524	0.0143765	0.00254076	0.00192656	0.0813973	0.11344	0.032092	0.748875	0.634427	0.100398	0.0450733	0.0703264	0.122786	0.0229441	6.67302	8.19988	8.00979	9.03384	4.26908	4.21843	2.09453	5.55983	8.49189	9.1587	6.91747	8.52457	1.23743	3.46107	0.00187963	0.00382475	0.00220986	0.249009	0.0068444	0.157505	0.26699	66.1512	1.2749
0.0317424	493.069	22.167	31.8045	41.652	94.4902	28.1218	45.4032	26.96	54.5451	20.0694	90.8244	71.5196	43.1178	0.162578	0.216804	0.0353009	0.0231458	0.147344	0.326711	0.00462783	0.0371371	0.00598297	0.0305266	0.00172469	0.00226334	0.0700059	8.32496	1.34877	8.62605	7.44658	7.88794	6.13237	4.39437	6.29973	4.59194	4.76094	6.4597	2.77132	4.4033	3.47161	0.00835835	0.0773281	0.00906373	0.00714953	0.0886198	0.0192521	0.602256	811.826	59.5296
0.0317663	932.763	47.8633	10.3635	71.4933	39.1802	15.4939	11.9303	66.5666	36.2582	25.1841	18.7165	95.894	77.3219	0.0858726	0.00266128	0.00172869	0.0685437	0.00336868	0.120307	0.041651	0.202672	0.00166018	0.715276	0.0442499	0.00452715	0.129409	4.22356	8.17467	2.01874	7.82848	3.10721	1.35311	2.58391	8.80339	9.91353	5.71844	4.35473	8.35397	3.03643	5.67344	0.531546	0.00842029	0.00306845	0.0579981	0.0849365	0.325351	0.00347248	997.736	509.641
0.0318015	725.258	28.3189	89.3384	57.4458	8.75526	61.5481	43.6859	87.7554	67.4419	57.3108	94.476	13.4026	74.4254	0.26897	0.0321057	0.00309421	0.0114342	0.122119	0.0577214	0.0546192	0.00689427	0.0812411	0.282088	0.0140805	0.129514	0.0344601	1.65659	5.2491	4.83341	5.18635	5.4914	2.80902	6.14353	8.99936	4.69947	1.93067	8.56383	5.06176	5.66567	4.41791	0.0313858	0.063278	0.00135448	0.00227989	0.00194309	0.413379	0.119513	4.67596	26.504
0.0318055	445.854	31.649	99.7075	67.2121	22.4281	35.7573	98.5138	81.4587	26.2925	94.3717	6.96053	79.3888	41.952	0.188049	0.00749921	0.00293304	0.00394321	0.422689	0.00490762	0.0453112	0.00313593	0.258941	0.0206848	0.341201	0.00105045	0.445133	2.19564	9.25512	1.0957	8.09279	9.57502	2.75432	6.14671	9.80406	5.33168	2.97671	1.46687	6.56021	1.27925	3.3843	0.00119274	0.00385371	0.36589	0.00288145	0.00174772	0.00269512	0.167026	68.0641	9.23956
0.0319668	1339.91	36.8785	52.4323	93.5165	30.2859	6.656	44.756	47.4822	86.3733	55.5764	13.7952	41.0809	54.2054	0.259681	0.0313495	0.00974655	0.0301055	0.00357858	0.480395	0.0103756	0.0946674	0.00219974	0.022322	0.0814646	0.105474	0.0287314	5.03873	3.09308	6.28148	3.1649	8.03323	9.46883	5.79503	5.63219	6.81589	3.9604	8.45822	2.03513	4.12417	3.22822	0.564808	0.00208165	0.00177582	0.0287037	0.00314951	0.00125411	0.135588	11.0117	175.78
0.0319914	1153.83	57.3292	13.2338	35.342	53.0943	44.6399	72.5852	62.6713	78.8517	21.6702	94.0004	11.2061	79.5082	0.0586436	0.00207083	0.00296327	0.315243	0.234847	0.0137674	0.606313	0.120485	0.0131024	0.115893	0.278451	0.00322396	0.00117245	2.95382	3.19005	6.07213	5.92488	4.30244	5.28241	2.10381	4.1958	7.54977	3.83898	8.77363	9.70775	2.52583	3.41658	0.0442455	0.50861	0.00305403	0.015541	0.00403721	0.0068113	0.00112301	51.205	23.2072
0.0320299	940.199	43.7745	48.2564	80.3263	59.3912	52.9037	93.8091	23.9478	37.5673	31.1416	88.9489	99.4776	59.5316	0.0838287	0.00291066	0.0115999	0.101739	0.00634897	0.10476	0.0286363	0.0243966	0.0259228	0.0197542	0.779082	0.0294454	0.00641381	4.84723	8.06852	7.95594	8.95077	2.67811	5.10274	6.38788	2.15664	2.07618	8.67202	1.08727	1.89591	1.61659	3.33003	0.208985	0.00163538	0.0147056	0.255485	0.0280163	0.0028774	0.890632	7.77236	5.47335
0.0321625	618.804	19.7228	79.2527	48.098	90.7758	56.1253	70.4065	10.5747	33.8165	46.9463	60.5043	63.4995	44.3599	0.281039	0.0503655	0.00551317	0.132661	0.0793913	0.75901	0.0281074	0.529538	0.00786018	0.733177	0.0572304	0.479764	0.0199076	9.44103	2.24231	3.87153	8.683	9.22872	2.90097	5.42177	2.40128	6.51499	4.77421	8.06223	3.483	2.46776	9.44524	0.00754064	0.00112002	0.00343332	0.0321923	0.0153965	0.0480704	0.219019	4.97591	32.3591
0.0322139	151.341	60.775	71.9115	76.4078	79.0997	21.5564	33.5563	53.2801	44.5449	38.961	90.9995	24.2574	80.2424	0.0202037	0.00278522	0.0035567	0.106134	0.0254326	0.0971886	0.00155067	0.0662132	0.107658	0.00421315	0.00448539	0.0053216	0.646758	5.86908	8.86936	2.8378	8.98229	8.37952	5.1737	5.45422	7.40755	4.31904	1.84333	4.92412	8.04089	6.2213	3.25438	0.0237495	0.0235179	0.00135657	0.0453814	0.139775	0.371942	0.0248639	19	398.78
0.0322479	546.092	6.75951	79.8141	81.5078	29.1066	96.3538	38.9984	38.8168	13.8068	34.3907	97.5985	83.2375	69.3638	0.0343949	0.00520315	0.086753	0.0821632	0.216195	0.163926	0.0370313	0.00631602	0.0321357	0.548458	0.0026937	0.012522	0.00802124	1.62061	8.97075	6.97959	4.44086	8.91275	4.93284	5.11937	2.49834	9.97393	2.39772	6.52022	5.56356	4.2936	9.5287	0.0413989	0.19907	0.00107271	0.0219938	0.0127828	0.152319	0.225002	21.9837	1.14231
0.0322623	475.985	23.3674	92.6953	87.8736	29.1587	75.6204	79.9768	49.6143	61.8977	40.5134	51.0549	69.2286	94.0994	0.0311705	0.0168598	0.0509229	0.179783	0.0560113	0.454582	0.0956644	0.679485	0.00697835	0.630149	0.0918704	0.01341	0.00343861	3.28747	4.59175	6.21257	8.99828	3.21639	2.44026	3.38805	2.73475	4.37179	9.73352	8.85428	1.59635	9.86157	3.23799	0.047622	0.321308	0.00268541	0.857721	0.00282867	0.0541947	0.503063	172.271	4.11344
0.0323825	158.974	21.8221	15.7438	58.5185	47.6075	27.3604	79.4475	30.1533	12.7044	36.3558	52.0216	41.0144	54.9567	0.0435498	0.00189623	0.0184247	0.649158	0.0233865	0.0432002	0.0347533	0.019564	0.095721	0.00353679	0.147045	0.0750025	0.0203737	8.50135	6.97451	3.85398	7.18846	7.20824	4.54584	8.14288	4.18348	6.08042	7.43033	2.31709	9.07151	2.10212	3.21385	0.00522837	0.0344601	0.00178061	0.0268535	0.00116841	0.507214	0.723867	6.39713	33.1196
